ID,Trial_Number,Keyboard_Type,Repetition_Order,WPM,WER
4,17,C,3,106.6373549,0.00545519
8,29,B,4,69.80863199,0.006507642
1,61,A,4,67.10587013,0
6,23,B,5,112.0364029,0
3,5,C,5,54.5124689,0
1,41,B,3,87.85607768,0
9,63,C,1,17.98651164,0.000557419
9,69,C,2,79.75504647,0.993857683
1,69,A,4,61.76524214,0.001238456
1,82,C,3,55.64929194,0.000925061
9,45,B,4,99.94038479,0.001879547
2,83,B,4,80.83574042,0.001949787
2,7,B,5,64.46526827,0.000663739
7,99,B,4,49.03875435,0
3,10,C,3,63.91096969,0
2,64,A,5,76.19892664,0
6,55,C,1,19.42572669,0.007904034
6,28,C,1,12.21460935,0
2,47,C,4,140.3314686,0.00162831
6,13,A,2,65.62161063,0.005706375
7,73,B,1,17.07984911,0.00960454
9,66,B,3,85.40164194,0
7,23,B,3,90.00708186,0
3,71,B,3,61.62647627,0
8,90,B,3,75.74386082,0
4,1,B,1,16.06648315,0
5,7,B,2,65.08231805,0
9,52,B,1,15.4093906,0.004163286
8,15,B,3,83.21651874,0
4,65,A,2,99.35860982,0.001324167
7,45,C,2,60.36722437,0
6,56,A,1,13.14226681,0
7,32,C,4,57.0114176,0.001640705
8,60,B,5,56.29448903,0.003255282
6,20,C,2,73.75058144,0
2,33,A,4,46.02424162,0
5,54,A,2,61.2160116,0
6,50,A,5,62.94293339,0
7,10,C,2,53.1147124,0.006856519
8,38,A,2,61.81608534,0
7,87,C,2,50.41456633,0
6,14,B,1,17.97245033,0
4,47,A,3,97.84083713,0.000543056
4,96,C,3,68.92711564,0
8,78,B,4,75.31136572,0.00370166
1,16,A,5,30.21742729,0.0093554
1,4,B,2,68.98213989,0
9,62,C,2,71.56170613,0.007720363
3,61,C,2,63.4545473,0.001528237
6,26,B,4,94.17748564,0
1,16,B,5,28.41219105,0.002586036
10,23,C,3,84.96618446,0.001974937
6,95,C,3,83.18455591,0
5,12,B,3,52.4208437,0.003700643
10,57,A,1,10.98275905,0.004965188
9,80,A,2,45.18095814,0.329948288
9,72,A,5,12.18613574,0.004655824
10,77,A,5,59.19685484,0
1,10,C,4,59.51478702,0
5,82,B,5,37.04896818,0.007642665
7,89,A,4,26.81701752,0.006477038
6,65,B,3,13.90341575,0.00164114
6,63,C,1,19.65647257,0
1,78,B,4,67.97750148,0.004560867
10,19,C,5,71.46132174,0
7,24,B,2,68.88730577,0
7,45,B,5,65.72176062,0
7,51,A,4,52.26573786,0.007951114
9,64,A,1,18.58707201,0.007014528
6,18,B,3,89.5754129,0
6,50,C,5,71.03074703,0
7,63,A,1,19.46441607,0.002659635
7,77,B,4,72.70603484,0.006417868
2,85,A,2,72.29614002,0.012035641
1,58,C,2,24.35557217,0.000373577
8,4,A,3,62.62187301,0
7,64,A,1,15.25214269,0
9,31,A,4,67.1197572,0.009502177
10,67,C,1,19.20090863,0
4,4,C,2,66.82239802,0.000470259
8,32,B,3,87.90023729,0
4,27,B,5,69.10212933,0.008348699
9,3,C,4,97.98110765,0
8,22,C,2,46.27447615,0.002932836
5,50,A,4,42.67729056,0.000707955
6,78,A,2,77.11437456,0
7,82,A,3,19.88094302,0.004202079
2,89,C,2,43.26123758,0
3,33,A,2,52.81882469,0.005260389
7,80,B,2,43.0491326,0
3,80,C,4,44.0720526,0.009757201
1,59,C,3,135.1441951,0.003917103
9,45,C,2,57.14071233,0
2,10,B,2,83.27111259,0.003894853
9,55,C,3,89.55317697,0
9,13,B,3,53.17206484,0
7,11,C,3,56.28337121,0
8,42,B,4,82.0903764,0.001394197
6,9,A,1,12.72979019,0
4,72,B,3,71.69024966,0.003723117
10,1,C,5,76.51895801,0.0031793
4,41,C,1,11.05404435,0
5,11,A,3,48.65398106,0.010110117
9,54,B,3,82.3235851,0.000349317
3,73,A,5,54.73275354,0.000984567
4,51,B,4,82.8509429,0
5,96,A,4,43.9595552,0
7,68,C,5,51.13616799,0
10,72,B,5,55.38495363,0
5,88,B,3,76.88760425,0
1,38,C,2,59.4869942,0.000963361
2,26,B,4,67.85030591,0
9,19,B,3,81.94780373,0
9,51,C,1,15.36754494,0
8,33,A,2,57.79727726,0
3,93,C,5,32.9796985,0.008168592
5,45,A,3,59.81324292,0.001989347
8,10,B,3,81.94678642,0
10,8,C,5,63.04571306,0.00020168
3,25,B,3,58.49791931,0
10,27,A,5,52.7327254,0.003934814
7,50,A,2,39.91299464,0
5,19,B,3,62.9787782,0.001803046
6,5,B,2,91.50190625,0
4,71,B,1,16.65696814,0.004196287
4,76,A,1,17.00683432,0
2,90,B,2,70.40904804,0
9,23,B,3,45.53177388,0.004853026
8,82,B,4,72.81668802,0.001561988
10,28,C,4,50.54822523,0.001930335
3,61,B,1,14.71558807,0
8,33,B,5,75.18240308,0
4,68,B,2,73.7184531,0
6,85,C,1,24.73146585,0
6,28,A,3,58.51093158,0.00351679
10,7,C,4,56.42773397,0.002626746
6,98,A,5,73.95492919,0
7,16,C,5,35.85561729,0.00444313
7,9,A,4,45.19125457,0.001876192
2,56,C,5,67.19884362,0
1,89,B,2,67.86927885,0
9,76,A,5,105.3921229,0
1,79,A,3,59.73385116,0
7,44,B,1,15.24241337,0.006529964
8,80,C,5,41.97196371,0.003721575
1,62,C,4,76.83983669,0.001008501
1,68,B,3,57.15688788,0
4,77,C,4,82.34765475,0
5,53,B,5,44.27364288,0
3,49,B,4,50.26349704,0
2,26,A,4,45.57235779,0
3,11,A,1,17.45196684,0
8,78,A,3,65.04294709,0
9,26,A,5,38.87687907,0.00025989
5,35,C,3,32.36959309,0
6,12,C,5,63.33265171,0
4,88,C,2,79.70707332,0
7,25,B,1,15.86147873,0
6,35,C,3,132.925576,0
1,28,B,4,42.3760804,0
2,17,B,2,64.10486096,0
7,36,B,1,15.72338418,0.001257361
6,42,B,4,118.1847146,0
6,17,C,2,70.27445171,0
10,81,C,1,15.8764668,0.004442427
3,12,A,2,50.70739935,0
9,53,A,4,16.7637822,0.001278766
2,63,A,1,15.04168846,0
9,18,C,4,74.83381238,0
1,63,A,5,56.48944893,0.000626608
9,34,B,5,79.58576481,0
5,4,A,1,13.70393328,0.005134754
3,94,B,4,89.5675927,0.006956576
1,2,B,3,67.8037825,0.002509733
4,54,C,3,99.91102332,0
4,3,C,5,107.4809203,0
4,57,C,5,82.63532583,0
4,46,C,2,76.81723612,0
6,23,A,2,127.6817513,0
10,86,C,4,61.00348327,0
2,96,B,4,42.33430156,0
10,66,A,1,13.54646792,3.59E-05
1,85,B,3,71.62025312,0
2,76,A,3,67.09834324,0.002626434
3,55,C,2,60.78322098,0.001267729
8,12,A,4,51.39322292,0
4,49,C,4,89.11948593,0.000816121
6,87,A,5,83.89732997,0.002731844
10,12,C,5,56.41940739,0
5,11,A,5,43.1686031,0.000975603
5,93,B,4,57.26308838,0
4,59,C,3,108.1044682,0
9,32,A,3,97.74959337,0.014019583
3,65,B,5,53.44608629,0.004982666
9,3,B,5,58.92766052,0
7,8,B,2,61.45238705,0.002438741
4,87,C,5,92.73469121,0
10,69,B,2,56.74132828,0
2,77,B,3,89.37143199,0.0105938
10,65,A,1,12.16100469,0.004094539
5,45,A,4,69.35789173,0.00164433
5,89,A,1,14.02159,0
3,1,A,2,68.24482374,0.001330553
5,34,A,5,31.85218447,0.000263502
1,80,C,2,53.47757681,0.000918366
1,31,C,2,43.02556027,0.989346161
2,69,A,2,38.59872774,0
1,94,B,2,93.2837399,0
10,51,B,4,61.3881424,0
8,82,B,1,15.56827126,0
1,3,A,3,50.86857844,0.003755726
5,4,A,5,52.29455404,0.002786618
7,11,A,5,25.68430446,0
4,71,B,3,79.83821063,0.001987796
10,61,C,5,62.7049916,0
1,12,B,3,66.71859677,0
4,39,A,1,15.93431545,0
4,6,B,5,80.06357412,0.00633342
7,66,A,4,79.7602518,0
1,20,B,5,69.68393744,0.004444813
10,94,A,2,78.58235725,0.003997866
3,18,C,2,68.41588179,0
7,67,C,2,10.12089738,0
9,61,A,4,84.60372279,0.003722192
10,0,B,3,53.928162,0
2,11,C,4,59.74814738,0
9,58,B,5,98.20424258,0
7,91,C,2,36.37779314,0
6,43,C,3,73.55866037,0
7,56,C,2,46.24160416,0.005526676
8,49,A,3,62.7415088,0
5,45,B,3,65.10236525,0.002396219
8,3,C,5,41.9038038,0
6,62,B,5,78.84453912,0.004767506
7,21,C,3,61.38354405,0.000835122
7,64,C,1,26.83873796,0
9,37,B,3,65.67672875,0
3,73,A,4,56.93102794,0.009416633
7,59,B,5,90.41703449,0
9,43,C,3,85.23859406,0
8,55,B,5,38.67160711,0.00348385
10,25,C,2,54.10487151,0.004565479
7,9,B,5,101.60998,0.001487818
9,16,A,4,70.04786622,0
6,22,A,5,74.41874712,0.002435622
5,74,B,3,51.8118524,0
5,16,C,4,34.43316609,0.001886262
10,98,C,2,26.99109023,0.002471231
9,39,B,4,52.14588494,0.000234513
3,46,B,1,15.15872999,0
7,56,A,2,44.70900961,0
5,8,B,1,13.6997337,0
4,24,B,5,86.90284557,0.007387018
2,36,A,2,35.92011827,0.001820457
7,61,C,4,59.44315099,0.002794066
7,72,B,1,16.80882405,0.002758659
2,69,C,4,57.18791606,0
5,84,C,3,62.45741473,0.00273816
3,56,C,5,43.25982222,0
10,81,A,2,39.55244683,0.002500541
9,86,C,5,89.09784785,0
7,12,C,3,66.6307191,0
4,37,A,4,89.95412905,0.006434282
6,5,A,2,91.03081237,0
5,59,C,3,52.43700516,0.000899036
7,73,B,4,74.51724265,0
7,64,A,5,61.63106778,0
6,76,C,4,80.64515241,0.005560536
5,62,B,4,68.50650419,0
10,80,A,5,33.87386441,0.008453584
7,78,A,5,48.51324185,0
1,41,B,4,96.9708863,0
4,53,C,2,82.86446179,0
9,72,B,5,69.75289371,0.004597203
4,10,C,3,95.03011137,0.001749454
1,97,A,3,66.0689049,0.000557261
3,96,C,1,10.40697041,0.000420432
8,4,C,4,80.95972299,0.004062627
1,38,C,1,12.09881653,0
10,70,B,2,55.1106231,0
3,2,A,5,39.51089256,0.003743495
3,74,C,2,80.35897556,0
5,62,B,3,66.0247963,0.008925497
6,15,B,2,96.49130722,0
8,62,B,3,78.57556302,0.001645354
3,67,C,5,39.60479118,0
3,16,B,3,49.76845335,0.004776345
6,72,C,1,13.00408048,0
7,86,B,5,80.9113753,0.008558203
10,86,B,5,62.55302924,0.009619967
8,94,B,3,85.73833921,0.002167
5,1,A,3,54.89955117,0.014596266
10,44,A,1,18.81866306,0
8,67,B,5,70.7580662,0
1,10,B,3,67.95101791,0.335267224
6,39,A,2,97.38197289,0.004834559
1,19,A,2,61.27738215,0
2,75,B,3,135.5115464,0.001871133
5,76,A,3,51.96569986,0.00224499
3,0,C,3,88.19287027,0.00872002
8,39,C,2,65.13791274,0
4,18,C,4,95.12292127,0
3,46,C,4,54.22721519,0
4,62,C,3,84.9468377,0
6,44,B,4,89.93665102,0.004096672
3,48,C,5,64.0786791,0.00518768
2,56,B,3,63.61625322,0
8,80,C,2,58.35083039,0
4,64,A,4,136.088525,0.009542147
1,30,A,5,61.1147266,0
3,84,C,2,70.09698537,0.002531161
8,14,C,3,64.07951046,0.000566037
1,59,B,3,79.48944422,0.005069661
9,55,A,5,90.44063991,0
8,60,B,4,68.57073871,0.001503104
10,7,C,3,60.28308143,0.008225564
4,12,A,3,81.48515784,0.002722888
9,99,B,5,17.86405701,9.49E-05
9,72,C,2,41.25895442,0
6,24,B,4,82.33677861,0.005551161
2,53,C,4,74.51222397,0
7,7,B,2,81.24610129,0.00543142
8,35,C,1,11.01727564,0
4,45,C,1,19.67894112,0
4,79,B,3,81.02848947,0.013235583
1,60,C,1,11.51635797,0
4,93,A,4,90.3592147,0
2,85,A,3,86.11997141,0.000524239
7,2,A,3,37.62503764,0
7,14,B,4,74.67472615,0
2,67,B,3,63.18367148,0.003699279
9,73,A,2,64.80707784,0
9,21,B,4,79.07106087,0.000912673
5,0,B,5,71.02249161,0.000702838
8,9,A,3,58.6927344,0
9,45,A,1,11.78682191,0.005366024
4,63,B,4,77.48527624,0
4,29,C,4,99.34605642,0
5,13,A,5,41.53447043,0
1,84,B,5,71.10668623,0
10,17,A,5,73.77947938,0.002372854
4,50,A,2,59.70351861,0
5,25,C,4,46.534969,0.006512207
8,19,C,1,9.409857893,0
10,93,B,4,55.03803415,0
7,95,B,2,28.71644897,0
7,65,A,2,51.6422185,0.008159031
7,8,B,4,87.42911632,0
2,74,C,3,77.94275347,0.005720633
4,54,C,5,106.6167448,0
1,3,B,4,59.91328927,0
8,28,C,5,71.33029563,0
7,19,B,3,58.2395759,0
10,82,B,5,63.10089992,0.006737576
2,10,C,4,63.67655569,0
3,65,C,5,68.82505609,0
4,67,A,3,85.95557985,0
1,4,B,3,69.08620287,0.000601362
4,82,B,3,86.24335934,0.002657654
3,43,B,5,62.62535715,0.013899255
9,79,B,5,82.51945405,0
7,29,A,3,41.41064239,0
8,25,A,1,14.34446346,0
4,79,A,1,14.28979324,0.007780486
3,72,A,5,49.5485038,0.00571768
10,11,B,2,43.58869611,0.004862912
1,5,C,2,93.58094606,0.003426572
7,48,B,2,38.47516332,0.000839932
5,7,C,3,33.23072333,0
8,55,C,1,12.03369285,0.00297045
4,29,C,5,94.40173751,0
10,27,B,4,39.26007227,0
4,66,C,3,118.739909,0
9,88,C,3,90.72056392,3.17E-05
10,59,C,5,90.52317378,0.005350811
2,17,C,1,19.14563683,0.00494001
8,71,A,4,64.97677211,0.003804945
8,32,A,4,67.06734781,0
3,82,A,2,60.72028079,0.005757184
8,50,C,5,70.2580291,0
3,5,B,5,58.582316,0
9,93,B,2,64.01543094,0.002702203
9,87,B,4,68.46489114,0
10,24,A,1,21.95620358,0
1,37,B,5,67.42218604,0
6,5,B,4,101.4158335,0
5,49,C,2,29.16011602,0.00348394
4,17,C,1,18.82484413,0
2,43,C,5,69.86028778,0
9,55,C,5,97.12865437,0
8,32,A,1,15.63359527,0.002720051
4,47,B,3,77.10259429,0.003517039
2,27,B,4,67.17049031,0
6,0,C,5,46.60966119,0.006384203
10,93,C,4,63.24256038,0.006503264
7,61,A,3,41.60474243,0
3,47,B,2,30.93743358,0.000999736
10,24,A,2,67.34141057,0.002353214
4,35,C,2,104.8345893,0
6,66,A,1,13.46252702,0.007200582
2,81,B,3,47.34766132,0.008188049
7,13,A,3,23.54469649,0.003155193
7,87,A,2,48.9457943,0.005881243
3,48,A,5,75.65474435,0.000373342
10,95,B,5,48.6963501,0.007400801
10,71,C,5,42.78335121,0
4,56,A,2,73.90257393,0
2,6,C,4,70.12266527,0
3,3,C,4,62.0256367,0.002224164
6,0,B,1,16.8753714,0.00161758
3,54,B,4,49.77829626,0.010309174
7,72,B,2,42.19348847,0
1,12,C,5,47.80769473,0
8,55,A,3,74.46198151,0.005094954
7,28,C,3,35.46613315,0
10,70,C,3,64.57809325,0.000832806
2,71,B,3,71.78230971,0.007246921
10,52,C,3,52.2986716,0
8,35,C,4,67.2923091,0
2,84,A,4,79.43964719,0
3,69,A,2,60.72398975,0.001379288
6,4,C,1,16.45564745,0.002044976
8,88,C,5,70.08450954,0.000156875
9,16,B,3,36.14967189,0
7,0,B,1,13.82011911,0
1,35,A,2,66.60119302,0.005406227
7,62,B,1,18.67960991,0
1,6,A,5,63.58850865,0.009658866
10,89,C,4,79.02397759,0.001177744
8,61,C,2,74.15503967,0.001636452
10,8,C,3,61.8222848,0.005259665
4,17,C,4,133.4791107,0
5,93,B,5,28.63896087,0
2,92,B,5,64.5922465,0.00078852
5,64,A,4,80.42802558,0.001757675
9,2,B,5,54.4733996,0.00250246
5,7,C,5,23.71520208,0.014308667
7,82,C,4,47.54385225,0.001584414
1,21,A,5,52.52664903,0
1,12,A,3,32.0806664,0.331538973
8,44,C,3,70.51273683,0.006178272
1,47,A,5,45.22240378,0
4,14,C,5,93.78529511,0.343882974
4,37,B,2,77.52069551,0.333873125
3,9,B,4,72.62043062,0
10,4,A,5,71.42613548,0.006854004
10,6,B,2,47.91732914,0.012982705
6,23,C,5,121.4939396,0.013717248
2,31,A,2,20.4971488,0.004040828
8,59,C,5,113.9175332,0
8,8,C,5,68.57953658,0.001895963
7,1,A,3,46.95460962,0
4,59,B,2,88.76767158,0.00967982
8,35,B,3,96.75416188,0
5,87,C,3,68.09427816,0
4,15,B,5,103.2906422,0.007661557
4,26,A,2,82.44065224,0.001103623
7,57,B,1,16.23616649,0.008049516
6,67,A,4,81.10251033,0
3,62,B,4,53.78588024,0
5,13,B,3,50.36199259,0
4,98,A,4,59.76693836,0.001722605
6,66,A,3,112.083317,0
2,35,A,5,26.34353084,0
1,8,C,5,47.727899,0.005062458
6,2,B,1,12.14388279,0.00394385
6,37,A,2,78.68882986,0
3,58,B,4,66.77134534,0
10,73,C,1,11.60083413,0
1,42,A,4,64.6744367,0.009125501
7,17,C,3,55.94455014,0
7,61,B,3,77.31152105,0
4,41,A,4,106.7409962,0.00234959
8,28,B,2,61.07464243,0
9,65,C,1,24.26606871,0.002524717
1,40,B,3,46.66109221,0
1,98,A,4,37.26246235,0.002018519
8,56,C,2,63.91403637,0
4,96,A,1,14.22275887,0
5,13,B,2,53.08116534,0.00585757
1,42,A,5,65.17547748,0
9,37,A,2,57.74430561,0.003037098
9,47,C,1,29.78771857,0
2,97,C,1,16.41962564,0.001133079
4,55,B,1,12.32641589,0
3,67,B,4,75.69341728,0.001304343
9,6,B,3,73.66086893,0
9,86,A,5,108.6700021,0.000595457
10,30,B,4,43.61049689,0.004158941
1,99,B,3,70.40595411,0
3,88,C,3,72.38267235,0.004422508
2,29,A,3,64.0064452,0
6,3,C,1,15.85893931,0
9,65,C,2,74.40362763,0.003753427
10,81,A,5,123.3402629,0
2,87,B,3,68.27370349,0
1,50,B,5,25.37607964,0.000172734
5,43,A,2,45.24779524,0
1,71,A,2,56.12027069,0.002805868
9,40,A,2,60.75568842,0.010644317
8,38,A,5,58.83116371,0
1,95,A,5,49.29588486,0.006358251
8,45,B,3,93.42438845,0.001885845
4,4,A,1,29.28506836,0.000383067
2,61,B,2,69.3236054,0.670660451
5,1,C,3,36.38717021,0.004757802
4,7,C,1,12.62015087,0
1,19,B,3,17.38761754,0
9,70,C,5,81.97861045,0.330092651
1,72,C,2,24.62111487,0
7,67,B,2,25.90720192,0
4,84,C,5,91.6643474,0
5,89,A,3,17.17548738,0
6,80,C,4,60.01227712,0.008448206
3,89,B,1,13.34492667,0.008825076
4,60,C,3,84.42041935,0.001799519
7,92,C,3,65.98947473,0
9,29,A,3,72.36769772,0.001951899
4,49,A,2,76.24153846,0.003414172
5,12,B,2,51.17968073,0.004602395
8,1,A,4,57.56163029,0.011377451
1,45,A,4,67.3313197,0
1,74,A,2,69.95935341,0.004680555
5,93,B,2,48.33834269,0
10,30,B,1,14.00827104,0.002576049
8,11,C,5,68.8210963,0.007017692
9,92,B,5,78.37552516,0.00047832
3,27,B,4,61.29570719,0
8,56,B,4,58.97095629,1.55E-05
9,22,B,5,64.62571873,0.002737831
9,73,A,5,37.07653988,0.000498547
9,96,B,2,33.87444914,0.01251175
3,40,A,4,72.32272267,0
6,1,A,2,72.15218556,0
4,89,A,2,91.58458693,0.003502261
9,42,A,4,104.6533287,0.002681731
8,77,B,5,82.10889739,0
6,72,C,4,82.10116996,0.000742872
4,74,C,5,111.6110896,0
3,94,A,4,73.6418611,0.006463518
2,54,C,2,75.64711856,0
3,10,A,4,39.47842175,0
6,76,B,4,74.41610409,1.12E-05
9,22,C,5,100.8246028,0
7,19,C,2,55.01189332,0.000649152
2,84,A,5,42.88989166,0
2,53,B,2,61.011551,0
4,70,B,3,90.37009586,0
4,41,B,1,11.82537125,0.000308704
9,61,B,2,81.83748339,0
2,64,C,1,20.95747033,0
5,79,A,4,50.19137367,0.008545588
6,67,C,5,44.85783566,0
6,64,C,2,109.6379464,0.007743016
10,30,B,3,47.06833318,0.00433151
8,23,C,5,92.90929028,0
7,99,C,3,74.4251196,0
7,40,B,3,14.89403048,0
9,42,C,4,79.3935882,0.003812556
6,9,A,2,83.57197062,0
1,76,B,3,78.23573794,0
5,4,B,3,59.95708477,0.009927198
5,78,A,5,55.42586781,0
7,24,C,4,60.30586999,0
5,47,A,5,36.21348085,0
2,6,A,2,39.37982044,0
3,92,B,5,70.95401955,0
10,61,A,5,65.23400993,0.002375106
6,6,A,1,17.85129712,0
10,62,B,3,58.13618426,0
1,7,A,5,55.27512429,0.002667459
7,76,A,1,12.77422807,0
9,97,C,4,62.25858313,0
8,87,B,3,72.56495764,0.005312777
4,58,C,5,87.83271989,0
4,9,B,4,86.56395205,0.004727859
6,9,B,2,85.04528925,0.005273281
10,69,B,5,60.45719602,0
4,79,A,4,91.85237373,0
6,14,A,3,93.19251484,0
5,64,C,5,83.30080751,0
1,4,A,4,56.16736719,0.007524094
1,19,A,3,59.49296063,0.003473825
6,53,C,1,11.83678137,0
3,32,B,3,72.23032029,0
10,37,C,2,20.99543964,0
6,6,A,2,49.38923164,0.005985544
3,58,B,5,70.07444048,0
7,91,C,1,15.38226192,0.001210567
2,30,A,4,70.66658976,0.010724798
6,23,B,3,122.0496848,0.001990774
8,17,B,2,85.26145003,0.002627195
1,66,C,1,16.7333104,0.007438559
5,51,C,5,49.11016278,0
4,96,C,1,15.55221408,0.006747168
1,12,A,5,48.72851724,0.336470759
4,7,B,4,81.40344063,0
4,4,B,5,97.37982723,0.009025809
10,88,C,5,60.8495816,0.002548536
7,10,A,1,16.15865569,0.00513182
4,32,A,5,95.61170963,0.000266853
7,81,B,4,37.94583682,0
2,25,C,2,71.47794339,0.00583944
6,53,A,4,95.4720946,0
5,30,C,3,28.36910439,0.012164692
6,10,B,4,81.14580866,0
3,60,A,4,42.14592403,0.017954969
7,22,C,2,20.6811326,0
10,33,A,5,64.36666954,0.001930374
6,11,A,4,123.753961,0
5,86,C,2,43.91077465,0
9,4,A,5,107.5870938,0.002090643
3,88,B,2,66.13173478,0.005858136
8,90,C,5,96.43496915,0
3,35,A,1,16.22177594,0
9,35,C,3,42.62301657,0.000377734
9,71,A,5,85.17055486,0.00155982
10,29,A,3,78.12300374,0
4,48,C,3,101.9925952,0
3,54,A,4,75.51327199,0.004349097
1,36,B,4,89.29252271,0.004635078
9,12,B,3,40.62227873,0
1,34,C,5,71.09949602,0.00307101
1,41,C,4,82.10559311,0
9,9,B,2,71.91867621,0
5,29,A,4,27.92798992,0.001933408
5,4,A,4,65.0871922,0
9,85,A,2,83.52975983,0.005390635
4,9,B,2,87.75787638,0.006254841
9,74,C,2,91.48954287,0
1,30,C,2,54.37957188,0.005529427
8,28,C,4,73.13081441,0.001825565
10,24,C,3,69.72872174,0
1,68,C,4,68.39447615,0.009232348
4,42,C,2,103.4632919,0.007268425
4,14,C,1,14.1386952,0.331081665
2,78,B,4,72.32180758,0
1,25,A,3,56.55908427,0.002812949
2,43,B,5,73.66021951,0.005504954
3,22,B,2,50.060504,0.002966879
5,66,A,4,72.48610336,0
6,98,B,3,85.487103,0.013708399
5,9,A,3,73.45594572,0.000791448
4,66,C,2,116.9626348,0
4,31,A,5,96.99535714,0.00242257
6,61,A,5,105.8963254,0.001477478
4,59,A,3,122.4390017,0.009184589
6,34,A,3,108.4087234,0.004715236
1,84,C,2,38.50624898,0.003157105
2,14,B,3,79.8655036,0.000842957
10,45,B,3,80.37869128,0
3,98,B,2,51.76635052,0
2,66,A,3,79.3227789,0.003443602
2,38,C,2,24.19883888,0.002667285
8,94,B,1,17.36724333,0.007387711
2,37,A,4,82.53292914,0
10,34,B,2,53.69041086,0.001130409
1,90,A,4,59.68627419,0.000332908
9,29,C,3,86.30132209,0.00161954
3,39,C,1,15.58397354,0
8,90,B,1,18.62684269,0
1,38,A,4,50.4673327,0.000308688
8,30,A,5,66.39529517,0
5,35,B,3,91.01990006,0.008359441
7,78,C,3,51.42200639,0
2,12,A,5,29.64024301,0
9,33,C,4,60.09005392,0
10,38,B,5,65.75117201,0
8,8,C,2,52.3039903,0.000323274
9,64,A,3,138.525819,0
3,79,C,5,50.65571666,0.004432565
2,84,B,2,67.54181705,0
10,58,C,2,24.16811709,0
7,91,A,3,41.40993824,0
8,78,A,2,72.12493591,0.002102978
1,10,C,1,19.77227636,0.006906527
9,31,C,2,64.38403871,0
8,13,B,2,73.50408892,0
3,84,C,4,63.51383898,0.007717628
7,8,A,2,18.96748772,0.000608369
3,20,C,3,55.80234829,0.006196391
8,48,C,5,40.25669384,0.00422241
5,3,B,5,51.22864548,0
8,43,B,4,72.70582399,0.004677167
1,10,C,3,51.56961462,0.010703776
2,26,C,2,48.27579051,0
10,49,C,1,17.3868201,0
8,94,B,5,77.22096158,0.009312347
4,80,A,2,46.44773552,0
7,89,A,3,27.66578163,0.006990603
7,23,B,1,17.91814036,0.005364106
8,25,B,5,91.0744525,0
1,40,C,5,54.3169238,0.00179891
2,94,B,5,67.23698195,0
2,6,A,3,40.41106127,0.007369207
2,20,C,2,71.55942474,0.000889897
7,71,C,1,15.11718448,0
4,97,B,4,78.68562463,0.000720932
9,80,C,4,45.47770678,0
10,73,B,4,58.5548496,0
5,91,C,5,60.51711336,0
7,14,A,3,32.79295535,0.001151769
2,95,B,1,11.84024461,0
10,10,C,1,18.01521957,0.000332452
10,67,A,5,22.34836416,0
5,80,A,2,40.84051912,0
5,62,B,2,68.11126602,0
1,11,A,4,62.44816634,0.013576425
5,22,B,4,33.33464599,0
8,64,A,2,73.60912685,0
1,17,A,2,60.11175813,0.00344486
4,29,A,4,101.0595566,0
8,4,A,5,34.92309889,0.001153354
4,99,A,1,15.46855314,0.003346538
10,89,A,1,17.4883339,0.002486208
4,21,B,1,16.11694656,0
5,48,B,3,72.49063933,0
4,76,C,5,111.4921638,0.009115534
9,16,C,4,82.09386291,0.334839107
1,49,B,5,71.03619816,0
8,37,B,1,13.81605088,0
3,40,A,2,69.12285902,0
5,28,C,2,22.68766154,0
2,51,B,3,77.54717419,0
9,90,C,4,114.6216113,0.008611596
8,53,A,2,62.7866009,0.001851653
4,83,A,2,112.2145425,0.001336074
4,82,C,5,72.68019234,0.004994576
5,39,A,3,70.2189377,0.006797193
6,88,A,5,107.5362157,0
8,18,B,4,78.60641336,0.003346209
8,23,B,5,84.06844708,0.002736312
6,25,C,3,66.29604374,0
8,66,C,1,14.53572237,0.000238473
4,54,C,2,102.586228,0.008644001
2,1,C,5,69.79236767,0.004105851
5,84,B,5,67.66332637,6.32E-05
9,65,B,4,113.5434608,0.001802082
1,71,A,4,54.45887901,0.004010082
7,6,A,2,31.45011769,0
5,21,C,3,33.68952531,0.007597543
3,74,C,4,89.22702522,0
9,77,A,2,68.9068663,0.007795735
6,93,C,3,105.8169235,0.002081718
2,17,B,5,72.84381317,0
2,16,B,4,60.63180421,0
4,23,A,2,138.5467598,0.001247739
5,49,A,2,60.45992085,0.00194949
3,37,A,3,36.8387165,0
7,57,A,2,30.57209684,0.00751757
4,9,A,4,101.4480817,0.005133312
9,61,B,3,79.96345295,0.003183018
3,56,A,1,18.1424309,0
2,85,C,2,107.8298302,0
3,47,C,5,46.57204151,0.000466529
6,52,A,1,15.15723321,0.006989698
6,53,A,2,90.20624419,0.011892724
6,38,C,2,51.62780454,0
1,45,C,5,60.7185421,0
4,30,B,2,71.0099712,0
7,97,C,2,27.95475306,0.005591146
3,92,C,2,63.99256705,0
3,13,C,4,67.14802984,0
8,62,B,5,70.52546341,0
9,42,B,4,90.05417391,0.00668299
9,83,C,5,102.163326,0
10,14,A,2,70.05667004,0
6,19,C,2,26.19720738,0
5,83,A,2,69.90044727,4.78E-05
3,40,A,5,70.09018844,0
2,78,B,2,68.87595795,0.015040494
10,73,B,3,58.11163511,0.000867214
2,29,C,4,58.9219525,0.000216783
4,85,B,3,90.62375868,0
8,90,A,4,74.21639784,0.001310337
